"Reaction" "3" "3.06" "3.12" "3.18" "3.24" "3.3" "3.36" "3.42" "3.48" "3.54" "3.6" "3.66" "3.72" "3.78" "3.84" "3.9" "3.96" "4.02" "4.08" "4.14" "4.2" "4.26" "4.32" "4.38" "4.44" "4.5" "4.56" "4.62" "4.68" "4.74" "4.8" "4.86" "4.92" "4.98" "5.04" "5.1" "5.16" "5.22" "5.28" "5.34" "5.4" "5.46" "5.52" "5.58" "5.64" "5.7" "5.76" "5.82" "5.88" "5.94" "6" "6.06" "6.12" "6.18" "6.24" "6.3" "6.36" "6.42" "6.48" "6.54" "6.6" "6.66" "6.72" "6.78" "6.84" "6.9" "6.96" "7.02" "7.08" "7.14" "7.2" "7.26" "7.32" "7.38" "7.44" "7.5" "7.56" "7.62" "7.68" "7.74" "7.8" "7.86" "7.92" "7.98" "8.04" "8.1" "8.16" "8.22" "8.28" "8.34" "8.4" "8.46" "8.52" "8.58" "8.64" "8.7" "8.76" "8.82" "8.88" "8.94" "9"
"2" "3PG->Pyr" 0.00026331769204032 0.000261384474308307 0.000259195059673271 0.00025676261619569 0.000254100311936044 0.000251221314954814 0.000248138793312478 0.000244865915069517 0.000241415848286409 0.000237801761023636 0.000234036821341675 0.000230134197301008 0.000226107056962113 0.000221968568385471 0.000217731899631561 0.000213410218760862 0.000209016693833855 0.000204564492911018 0.000200066784052833 0.000195536735319778 0.000190987514772332 0.000186432290470977 0.00018188423047619 0.000177356502848453 0.000172862275648245 0.000168414716936044 0.000164026994772332 0.000159712277217588 0.000155483732332291 0.00015135452817692 0.000147337832811957 0.00014344681429788 0.000139694640695169 0.000136094480064303 0.000132355480069517 0.000127564347410497 0.000121788847493917 0.000115175215022593 0.00010786968469934 0.000100018491226973 9.17678693083072e-05 8.32640536461592e-05 7.46532789433438e-05 6.60817799026764e-05 5.76957912269726e-05 4.96415476190477e-05 4.20652837817171e-05 3.51132344177963e-05 2.89316342301008e-05 2.3666717921446e-05 1.94647201946472e-05 1.61485469516857e-05 1.3416231018422e-05 1.12266974834897e-05 9.53887143552309e-06 8.31167796315606e-06 7.50404215502259e-06 7.07488909975668e-06 6.98314388599235e-06 7.18773160236357e-06 7.64757733750433e-06 8.32160618004866e-06 9.1687432186305e-06 1.01479135418839e-05 1.12180422384428e-05 1.23380543969413e-05 1.34668751060132e-05 1.46006414181439e-05 1.61704188529718e-05 1.82476831699687e-05 2.07521584984359e-05 2.36035689676746e-05 2.67216387069864e-05 3.00260918456726e-05 3.34366525130344e-05 3.68730448383733e-05 4.02549929509906e-05 4.35022209801877e-05 4.65344530552659e-05 4.92714133055266e-05 5.16328258602711e-05 5.35384148488008e-05 5.49079044004171e-05 5.56610186444212e-05 5.58205519638512e-05 5.56783715676051e-05 5.5258758428919e-05 5.45617125477928e-05 5.35872339242266e-05 5.23353225582204e-05 5.08059784497741e-05 4.89992015988877e-05 4.69149920055613e-05 4.45533496697949e-05 4.19142745915884e-05 3.8997766770942e-05 3.58038262078554e-05 3.23324529023288e-05 2.85836468543622e-05 2.45574080639555e-05 2.02537365311088e-05
"4" "6PG->E4P" 0.00563253299856257 0.00577804490550041 0.00595077492222891 0.00614942011414468 0.00637267754664428 0.00661924428512432 0.00688781739498138 0.00717709394161205 0.0074857709904129 0.00781254560678055 0.00815611485611155 0.00851517580380252 0.00888842551525002 0.00927456105585066 0.00967227949100102 0.0100802778860977 0.0104972533065372 0.0109219028177163 0.0113529234850314 0.0117890123738791 0.0122288665496561 0.0126711830777589 0.0131146590235842 0.0135579914525284 0.0139998774299882 0.0144390140213602 0.014874098292041 0.0153038273074271 0.0157268981329152 0.0161420078339018 0.0165478534757835 0.0169431321239569 0.0173265408438186 0.0176967767007651 0.0180354194294255 0.0182978763256373 0.0185047292196302 0.0186813329365429 0.0188530423015142 0.019045212139683 0.0192831972761882 0.0195923525361685 0.0199980327447627 0.0205255927271098 0.0212003873083485 0.0220477713136177 0.0230930995680562 0.0243617268968028 0.0258790081249964 0.0276702980777757 0.0297609515802798 0.0322584303202118 0.0352132682400263 0.0385654285469889 0.0422548744483651 0.0462215691514204 0.0504054758634204 0.0547465577916306 0.0591847781433165 0.0636601001257436 0.0681124869461775 0.0724819018118838 0.0767083079301278 0.0807316685081752 0.0844919467532917 0.0879291058727425 0.0909831090737933 0.0936072270283036 0.0959376875267795 0.0980403947083549 0.0999338397396669 0.101636513787353 0.103166908018049 0.104543513598394 0.105784821695024 0.106909323474576 0.107935510103687 0.108881872748995 0.109766902577136 0.110609090754748 0.111426928448468 0.112238906824933 0.11306351705078 0.113919250292646 0.11480085597235 0.115641103860576 0.116434400950131 0.117180747241016 0.117880142733229 0.118532587426772 0.119138081321644 0.119696624417844 0.120208216715374 0.120672858214233 0.121090548914422 0.121461288815939 0.121785077918785 0.122061916222961 0.122291803728465 0.122474740435299 0.122610726343462
"6" "6PG->Pyr" 0.00143790612445546 0.00212806735724816 0.00279139676901951 0.00342784178143519 0.0040373498161609 0.00461986829486231 0.00517534463920512 0.00570372627085503 0.00620496061147772 0.00667899508273888 0.0071257771063042 0.00754525410383938 0.00793737349701009 0.00830208270748204 0.0086393291569209 0.00894906026699238 0.00923122345936217 0.00948576615569594 0.00971263577765939 0.00991177974691822 0.0100831454851381 0.0102266804139847 0.0103423319551238 0.010430047530221 0.0104897745609421 0.0105214604689526 0.0105250526759184 0.010500498603505 0.0104477456733782 0.0103667413072037 0.0102574329266472 0.0101197679533743 0.00995369380905073 0.00975915791534221 0.00952454820004236 0.00921698736160247 0.00884358944778412 0.00841454812509172 0.00794005706002964 0.00743030991910227 0.00689550036881401 0.00634582207566924 0.00579146870617237 0.00524263392682776 0.00470951140413983 0.00420229480461295 0.00373117779475151 0.00330635404105991 0.00293801721004254 0.00263636096820378 0.00241157898204802 0.00225792550954792 0.00215926534347232 0.00211020795251991 0.00210536280538941 0.00213933937077949 0.00220674711738886 0.00230219551391621 0.00242029402906024 0.00255565213151965 0.00270287928999312 0.00285658497317936 0.00301137864977707 0.00316186978848493 0.00330266785800165 0.00342838232702592 0.00353362266425643 0.00361500657647894 0.00369454295441735 0.00377891274066106 0.00386708700717463 0.00395803682592267 0.00405073326886976 0.00414414740798047 0.00423725031521941 0.00432901306255114 0.00441840672194027 0.00450440236535137 0.00458597106474903 0.00466208389209784 0.00473171191936239 0.00479382621850725 0.00484739786149701 0.00489139792029627 0.00492611855965581 0.00495530075866736 0.00497925573630459 0.00499798349256751 0.00501148402745611 0.0050197573409704 0.00502280343311036 0.00502062230387601 0.00501321395326735 0.00500057838128436 0.00498271558792707 0.00495962557319545 0.00493130833708952 0.00489776387960927 0.0048589922007547 0.00481499330052582 0.00476576717892262
"8" "6PG->R5P" 0.138805594700989 0.137215086447078 0.135546190305352 0.133804537576192 0.131995759559981 0.130125487557103 0.12819935286794 0.126222986792875 0.124202020632291 0.122142085686571 0.120048813256099 0.117927834641256 0.115784781142426 0.113625284059992 0.111454974694336 0.109279484345842 0.107104444314893 0.104935485901871 0.102778240407159 0.100638339131141 0.0985214133741989 0.096433094436716 0.0943790136190751 0.0923648022216591 0.0903960915448511 0.0884785128890339 0.0866176975545905 0.0848192768419037 0.0830888820513565 0.0814321444833319 0.0798546954382127 0.0783621662163818 0.0769601881182223 0.0756543924441169 0.0743491946561461 0.072736370609134 0.0708282512252088 0.0686630752272314 0.0662790813380629 0.0637145082805639 0.0610075947775954 0.0581965795520183 0.0553197013266936 0.0524151988244819 0.0495213107682444 0.0466762758808419 0.0439183328851351 0.0412857205039851 0.0388166774602528 0.0365494424767989 0.0345222542764845 0.0326510640120999 0.0308288058715445 0.0290591931303425 0.0273459390640184 0.0256927569480962 0.0241033600581004 0.0225814616695551 0.0211307750579847 0.0197550134989135 0.0184578902678657 0.0172431186403656 0.0161144118919375 0.0150754832981057 0.0141300461343943 0.0132818136763278 0.0125344991994305 0.011891036734453 0.0113435273497752 0.0108879360134237 0.0105229741662468 0.0102473532490929 0.0100597847028102 0.00995897996824699 0.00994365048625158 0.0100125076976723 0.0101642630433573 0.0103976279641551 0.0107113139009138 0.0111040322944818 0.0115744945857073 0.0121214122154388 0.0127434966245243 0.0134394592538123 0.0142096659904693 0.0150588017810407 0.0159872563748994 0.0169950297720456 0.0180821219724793 0.0192485329762003 0.0204942627832088 0.0218193113935048 0.0232236788070881 0.0247073650239588 0.026270370044117 0.0279126938675626 0.0296343364942956 0.0314352979243161 0.033315578157624 0.0352751771942193 0.037314095034102
"10" "6PG->X5PRu5P" 0.00903353573336003 0.0090627148691127 0.00908656052279595 0.00910523547578816 0.0091189025094677 0.00912772440521295 0.00913186394440229 0.00913148390841409 0.00912674707862673 0.00911781623641859 0.00910485416316804 0.00908802364025347 0.00906748744905325 0.00904340837094576 0.00901594918730936 0.00898527267952245 0.0089515416289634 0.00891491881701058 0.00887556702504238 0.00883364903443716 0.00878932762657331 0.00874276558282921 0.00869412568458322 0.00864357071321373 0.00859126345009912 0.00853736667661776 0.00848204317414802 0.0084254557240683 0.00836776710775695 0.00830914010659237 0.00824973750195293 0.008189722075217 0.00812925660776296 0.00806850388096918 0.00800473272816933 0.00792912453165216 0.0078420173217431 0.00774448957306097 0.00763761976022462 0.00752248635785287 0.00740016784056456 0.00727174268297852 0.00713828935971358 0.00700088634538858 0.00686061211462235 0.00671854514203372 0.00657576390224152 0.00643334686986459 0.00629237251952176 0.00615391932583187 0.00601906576341374 0.00588339567129926 0.00574236602296972 0.00559686499471802 0.00544778076283707 0.00529600150361979 0.00514241539335909 0.00498791060834787 0.00483337532487906 0.00467969771924555 0.00452776596774027 0.00437846824665612 0.00423269273228601 0.00409132760092287 0.00395526102885959 0.00382538119238909 0.00370257626780428 0.00358669006984245 0.00346552005457462 0.00333729563957537 0.00320454518364211 0.00306979704557227 0.00293557958416328 0.00280442115821257 0.00267885012651756 0.00256139484787568 0.00245458368108434 0.00236094498494098 0.00228300711824303 0.0022232984397879 0.00218434730837303 0.00216868208279584 0.00217883112185375 0.00221732278434419 0.00228343914122592 0.00236798757934039 0.00247020334818715 0.0025900864477662 0.00272763687807754 0.00288285463912118 0.00305573973089709 0.00324629215340531 0.0034545119066458 0.00368039899061859 0.00392395340532367 0.00418517515076102 0.00446406422693068 0.00476062063383263 0.00507484437146685 0.00540673543983338 0.00575629383893219
"12" "DHAP->Pyr" 0.00162709504686999 0.00127992771147943 0.000952447553920303 0.000644437777823371 0.00035568158681938 8.5962184539083e-05 -0.000164937225386774 -0.00039723343932744 -0.000611143253652163 -0.000806883464730194 -0.000984670868930784 -0.00114472226262318 -0.00128725444217663 -0.0014124842039604 -0.00152062834434372 -0.00161190365969585 -0.00168652694638603 -0.00174471500078352 -0.00178668461925757 -0.00181265259817743 -0.00182283573391235 -0.00181745082283157 -0.00179671466130435 -0.00176084404569993 -0.00171005577238758 -0.00164456663773653 -0.00156459343811603 -0.00147035296989535 -0.00136206202944372 -0.00123993741313039 -0.00110419591732463 -0.000955054338395668 -0.000792729472712763 -0.000617438116645164 -0.000418924134584394 -0.000166517326562127 0.000135505674955936 0.000480124003206047 0.000860316791424469 0.00126906317284747 0.0016993422807113 0.00214413324825221 0.00259641520870647 0.00304916729531035 0.00349536864130009 0.00392799837991196 0.00434003564438223 0.00472445956794714 0.00507424928384295 0.00538238392530593 0.00564184262557234 0.00583366493527937 0.00595189748539267 0.00600903002964122 0.00601755232175398 0.00598995411545992 0.00593872516448801 0.00587635522256723 0.00581533404342652 0.00576815138079488 0.00574729698840125 0.00576526061997462 0.00583453202924395 0.00596760096993821 0.00617695719578637 0.00647509046051739 0.00687449051786024 0.00739075096087747 0.00806611857575366 0.00889239572704911 0.0098463212022696 0.0109046337889209 0.0120440722745088 0.013241375446539 0.0144732820925173 0.0157165309999495 0.0169478609563413 0.0181440107491986 0.019281719166027 0.0203377249943324 0.0212887670216205 0.0221115840353971 0.0227829148231679 0.0232794981724388 0.0236079391188562 0.0238528108362417 0.0240211491234362 0.0241129539804397 0.0241282254072523 0.0240669634038738 0.0239291679703043 0.0237148391065438 0.0234239768125924 0.0230565810884499 0.0226126519341164 0.0220921893495919 0.0214951933348764 0.0208216638899699 0.0200716010148725 0.019245004709584 0.0183418749741045
"14" "F16BP->E4P" 0.0122217112216074 0.00862083507648382 0.00530031764296313 0.00225491752673573 -0.000520606666507924 -0.00303149633107737 -0.0052829928612822 -0.00728033765143193 -0.00902877209583611 -0.0105335375888043 -0.011799875524646 -0.0128330272976709 -0.0136382343021883 -0.014220737932508 -0.0145857795829395 -0.0147386006477922 -0.0146844425213757 -0.0144285465979997 -0.0139761542719736 -0.013332506937607 -0.0125028459892094 -0.0114924128210904 -0.0103064488275596 -0.00895019540292641 -0.00742889394150049 -0.00574778583759132 -0.00391211248550848 -0.00192711527956154 0.00020196438593996 0.00246988511668652 0.00487140551836852 0.00740128419667645 0.0100542797573008 0.012825150805932 0.0158753437196664 0.0196989890578051 0.0242427071655565 0.0294097519131393 0.035103377170772 0.0412268368086733 0.0476833846970619 0.0543762747061563 0.0612087607061751 0.0680840965673371 0.0749055361598607 0.0815763333539647 0.0879997420198677 0.0940790160277883 0.099717409247945 0.104818175550557 0.109284568805842 0.112798111477436 0.11523416685588 0.116786750051743 0.1176498761756 0.118017560338022 0.118083817649581 0.11804266322085 0.1180881121624 0.118414179584805 0.119214880598636 0.120684230314466 0.123016243842866 0.12640493629441 0.131044322779669 0.137128418409215 0.144851238293622 0.154461664639807 0.166695919168127 0.181432905241032 0.1982892914249 0.216881746286113 0.236826938391051 0.257741536306094 0.279242208597624 0.300945623832019 0.322468450575662 0.343427357394931 0.363439012856208 0.382120085525874 0.399087243970308 0.41395715675589 0.426346492449002 0.435871919616024 0.442642285454156 0.448051307336251 0.452214931189759 0.455133157014683 0.456805984811021 0.457233414578773 0.45641544631794 0.454352080028522 0.451043315710519 0.44648915336393 0.440689592988755 0.433644634584996 0.425354278152651 0.415818523691721 0.405037371202205 0.393010820684104 0.379738872137417
"16" "F16BP->F6P" -0.00154386803187699 -0.001464635135988 -0.00138750113302098 -0.001312510627379 -0.00123970822346511 -0.00116913852568237 -0.00110084613843386 -0.00103487566612261 -0.000971271713151708 -0.000910078883924201 -0.000851341782843148 -0.000795105014311613 -0.000741413182732656 -0.000690310892509337 -0.000641842748044716 -0.000596053353741852 -0.000552987314003806 -0.00051268923323364 -0.000475203715834412 -0.000440575366209184 -0.000408848788761016 -0.000380068587892967 -0.000354279368008097 -0.00033152573350947 -0.000311852288800141 -0.000295303638283176 -0.000281924386361628 -0.000271759137438564 -0.000264852495917041 -0.000261249066200121 -0.000260993452690862 -0.000264130259792326 -0.000270704091907573 -0.000280759553439662 -0.000294544906957754 -0.0003124934964342 -0.000334121763936073 -0.000358884311010096 -0.000386235739202995 -0.000415630650061495 -0.000446523645132318 -0.000478369325962193 -0.000510622294097843 -0.000542737151085992 -0.000574168498473365 -0.00060437093780669 -0.000632799070632688 -0.000658907498498085 -0.000682150822949607 -0.000701983645533978 -0.000717860567797923 -0.000731374016483639 -0.00074434420545118 -0.000756567416924061 -0.000767839933125794 -0.000777958036279889 -0.000786718008609861 -0.00079391613233922 -0.000799348689691482 -0.000802811962890155 -0.000804102234158755 -0.000803015785720792 -0.00079934889979978 -0.00079289785861923 -0.000783458944402656 -0.000770828439373569 -0.000754802625755482 -0.000734980311988045 -0.000708907250163581 -0.000676579293179572 -0.000638861346333701 -0.000596618314923652 -0.000550715104247108 -0.000502016619601754 -0.000451387766285271 -0.000399693449595344 -0.000347798574829656 -0.00029656804728589 -0.00024686677226173 -0.000199559655054859 -0.00015551160096296 -0.000115587515283718 -8.06523033148147e-05 -5.15708703539346e-05 -2.80976260079078e-05 -7.08794545984815e-06 1.17197784481853e-05 2.83255457161921e-05 4.27293563441732e-05 5.49312103321281e-05 6.49311076800565e-05 7.27290483879592e-05 7.83250324558354e-05 8.17190598836855e-05 8.29111306715094e-05 8.19012448193072e-05 7.86894023270787e-05 7.32756031948241e-05 6.56598474225434e-05 5.58421350102364e-05 4.38224659579032e-05
"18" "F16BP->Glu" 0.000419950758054758 0.000824561637156594 0.00121041938165195 0.00157761195071906 0.00192622730353616 0.00225635339928149 0.00256807819713328 0.00286148965626978 0.00313667573586921 0.00339372439510982 0.00363272359316984 0.00385376128922752 0.00405692544246107 0.00424230401204875 0.00440998495716879 0.00456005623699943 0.0046926058107189 0.00480772163750544 0.00490549167653728 0.00498600388699267 0.00504934622804984 0.00509560665888703 0.00512487313868247 0.0051372336266144 0.00513277608186106 0.00511158846360068 0.00507375873101151 0.00501937484327177 0.00494852475955971 0.00486129643905356 0.00475777784093155 0.00463805692437194 0.00450222164855294 0.0043503599726528 0.00417263516806759 0.00394037502258174 0.00365859585889224 0.00333493497419759 0.00297702966569624 0.00259251723058668 0.00218903496606737 0.0017742201693368 0.00135571013759343 0.000941142168035747 0.00053815355786222 0.000154381604271322 -0.000202536395538478 -0.000524963144368699 -0.000805261345020864 -0.0010357937002965 -0.00120892291299714 -0.00132798891004712 -0.00140436196852164 -0.00144245031644855 -0.00144666218185569 -0.00142140579277091 -0.00137108937722204 -0.00130012116323692 -0.0012129093788434 -0.00111386225206933 -0.00100738801094253 -0.000897894883490856 -0.000789791097742148 -0.000687484881724247 -0.000595384463464992 -0.000517898070992228 -0.000459433932333796 -0.00042310025239711 -0.000395012855501443 -0.000370029554871028 -0.000347860230426055 -0.000328214762086717 -0.000310803029773203 -0.000295334913405705 -0.000281520292904414 -0.00026906904818952 -0.000257691059181216 -0.000247096205799692 -0.000236994367965139 -0.000227095425597747 -0.000217109258617709 -0.000206745746945216 -0.000195714770500457 -0.000183726209203625 -0.000170862442830467 -0.000158178290683499 -0.000145761505132539 -0.000133612086177588 -0.000121730033818646 -0.000110115348055712 -9.87680288887863e-05 -8.76880763178689e-05 -7.68754903429607e-05 -6.63302709640607e-05 -5.60524181811692e-05 -4.60419319942866e-05 -3.62988124034122e-05 -2.68230594085463e-05 -1.76146730096892e-05 -8.67365320684034e-06 -1.6940658945086e-20
