"3" "3.06" "3.12" "3.18" "3.24" "3.3" "3.36" "3.42" "3.48" "3.54" "3.6" "3.66" "3.72" "3.78" "3.84" "3.9" "3.96" "4.02" "4.08" "4.14" "4.2" "4.26" "4.32" "4.38" "4.44" "4.5" "4.56" "4.62" "4.68" "4.74" "4.8" "4.86" "4.92" "4.98" "5.04" "5.1" "5.16" "5.22" "5.28" "5.34" "5.4" "5.46" "5.52" "5.58" "5.64" "5.7" "5.76" "5.82" "5.88" "5.94" "6" "6.06" "6.12" "6.18" "6.24" "6.3" "6.36" "6.42" "6.48" "6.54" "6.6" "6.66" "6.72" "6.78" "6.84" "6.9" "6.96" "7.02" "7.08" "7.14" "7.2" "7.26" "7.32" "7.38" "7.44" "7.5" "7.56" "7.62" "7.68" "7.74" "7.8" "7.86" "7.92" "7.98" "8.04" "8.1" "8.16" "8.22" "8.28" "8.34" "8.4" "8.46" "8.52" "8.58" "8.64" "8.7" "8.76" "8.82" "8.88" "8.94" "9"
"3PG->Pyr" 1 0.981288466697993 0.96254154935873 0.943768087810784 0.924976921882725 0.906176891403124 0.887376836200553 0.868585596103584 0.849812010940786 0.831064920540733 0.812353164731995 0.793685583343143 0.775071016202749 0.756518303139384 0.738036283981619 0.719633798558026 0.701319686697176 0.68310278822764 0.664991942977989 0.646995990776796 0.62912377145263 0.611384124834064 0.593785890749669 0.576337909028016 0.559049019497676 0.541928061987221 0.524983876325222 0.508225302340251 0.491661179860878 0.475300348715675 0.459151648733213 0.443223919742064 0.427526001570798 0.412066734047988 0.396524579356042 0.3799130362263 0.36232452893171 0.343937211606875 0.324929238386397 0.305478763404877 0.285763940796917 0.265962924697121 0.246253869240089 0.226814928560423 0.207824256792726 0.189460008071599 0.171900336531644 0.155323396307464 0.13990734153366 0.125830326344835 0.11327050487559 0.102305076310524 0.0928523640383133 0.0848522084996762 0.0782444501353298 0.0729689293859916 0.0689654866923793 0.0661739624952103 0.0645341972352022 0.0639860313530726 0.064469305289539 0.0659238594853189 0.0682895343811299 0.0715061704176896 0.0755136080357156 0.0802516876759252 0.0856602497790361 0.0917269394060264 0.0989633261187167 0.107345059644231 0.11664413849308 0.126632561175776 0.13708232620283 0.147765432084752 0.158453877332055 0.168919660455249 0.178934779964845 0.188271234371355 0.19670102218529 0.203996141917161 0.20992859207748 0.214270371176757 0.216793477725503 0.217269910234231 0.215922917231196 0.214084833595991 0.211839270823759 0.209160778857665 0.206023907640873 0.202403207116544 0.198273227227845 0.193608517917938 0.188383629129986 0.182573110807154 0.176151512892605 0.169093385329503 0.161373278061012 0.152965741030295 0.143845324180516 0.133986577454838 0.123364050796426
"6PG->E4P" 0.0643354480158946 0.0648290856333027 0.0653696165430884 0.0659687430454235 0.0666381674404801 0.0673895920284302 0.0682347191094458 0.0691852509836988 0.0702528899513612 0.071449338312605 0.0727862983676023 0.0742754724165249 0.0759285627595449 0.0777572716968343 0.079773301528565 0.0819883545549091 0.0844141330760385 0.0870623393921252 0.0899446758033412 0.0930728446098585 0.0964585481118491 0.100113488609485 0.104049368402938 0.10827788979238 0.112810755077984 0.117659666559921 0.122836326538363 0.128352437313482 0.13421970118545 0.14044982045444 0.147054497420622 0.15404543438417 0.161434333645255 0.169232897504049 0.177449743163589 0.186072421867578 0.195081920721456 0.204459433125312 0.214186152479236 0.22424327218332 0.234611985637654 0.245273486242327 0.256208967397432 0.267399622503057 0.278826644959295 0.290471228166234 0.302314565523966 0.314337850432582 0.326522276292171 0.338849036502825 0.351299324464633 0.365314430871494 0.382136430107472 0.401447691107905 0.422930582808133 0.446267474143495 0.471140734049328 0.497232731460973 0.524225835313768 0.551802414543051 0.579644838084163 0.607435474872441 0.634856693843225 0.661590863931854 0.687320354073666 0.711727533204001 0.734494770258197 0.755345828052748 0.774621438103511 0.792545301512637 0.809205604389036 0.824690532841616 0.839088272979286 0.852487010910953 0.864974932745526 0.876640224591913 0.887571072559023 0.897855662755764 0.907582181291044 0.916838814273772 0.925713747812856 0.934295168017204 0.942671260995725 0.950930212857327 0.958985675837043 0.966322331245257 0.972907839940529 0.978752045461553 0.983864791347023 0.98825592113563 0.991935278366069 0.994912706577033 0.997198049307215 0.998801150095308 0.999731852480005 1 0.999615436193986 0.998588004600655 0.996927548758701 0.994643912206818 0.991746938483699
"6PG->Pyr" 0.180376510412473 0.238950407945366 0.294973747694026 0.348488763704221 0.399537690021724 0.448162760692303 0.49440620976173 0.538310271275773 0.579917179280203 0.61926916782079 0.656408470943304 0.691377322693516 0.724217957117194 0.754972608260109 0.783683510168032 0.810392896886732 0.835143002461979 0.857976060939544 0.878934306365196 0.898059972784705 0.915395294243843 0.930982504788377 0.94486383846408 0.957081529316719 0.967677811392067 0.976694918735892 0.984175085393965 0.990160545412056 0.994693532835935 0.997816281711372 0.999571026084137 1 0.999145437504731 0.9970495726441 0.992394611432875 0.981117908546341 0.96358993989069 0.940533796849081 0.91267257080467 0.880729353140612 0.845427235240065 0.807489308486186 0.76763866426213 0.726598393951054 0.685091588936115 0.643841340600469 0.603570740327271 0.56500287949968 0.528860849500851 0.495867741713942 0.466746647522107 0.442539895551248 0.423536339281962 0.409328857379448 0.399510328508908 0.39367363133554 0.391411644524546 0.392317246741126 0.395983316650479 0.402002732917806 0.409968374208307 0.419473119187183 0.430109846519633 0.441471434870858 0.453150762906058 0.464740709290433 0.475834152689183 0.486109105837705 0.496361113411142 0.506823350034836 0.517412434827694 0.528044986908622 0.538637625396526 0.549106969410313 0.559369638068889 0.56934225049116 0.578941425796034 0.588083783102415 0.596685941529212 0.604664520195329 0.611936138219674 0.618417414721154 0.624024968818673 0.628675419631139 0.632450409866372 0.635837178692945 0.638866303104678 0.641528475933588 0.643814390011692 0.645714738171008 0.647220213243553 0.648321508061347 0.649009315456405 0.649274328260746 0.649107239306387 0.648498741425346 0.647439527449641 0.645920290211289 0.643931722542309 0.641464517274717 0.638509367240532
"6PG->R5P" 1 0.984687619947285 0.969333342261665 0.953941257239147 0.938515455175734 0.923060026367431 0.907579061110244 0.892076649700176 0.876556882433232 0.861023849605418 0.845481641512738 0.829934348451197 0.814386060716799 0.79884086860555 0.783302862413453 0.767776132436514 0.752264768970738 0.736772862312129 0.721304502756692 0.705863780600432 0.690454786139353 0.67508160966946 0.659748341486758 0.644459071887252 0.629217891166947 0.614028889621847 0.598896157547956 0.583823785241281 0.568815862997825 0.553876481113593 0.53900972988459 0.524219699606821 0.50951048057629 0.494886163089002 0.480153461717201 0.464723348073445 0.448653075650601 0.43205117596923 0.415026180549893 0.397686620913148 0.380141028579557 0.362497935069679 0.344865871904075 0.327353370603305 0.310068962687928 0.293121179678506 0.276618553095597 0.260669614459762 0.245382895291562 0.230866927111556 0.217230241440305 0.204371324105105 0.192114009000606 0.180454849748393 0.169390399970051 0.158917213287167 0.149031843321326 0.139730843694114 0.131010768027118 0.122868169941921 0.115299603060112 0.108301621003275 0.101870777392995 0.0960036258508603 0.0906967199984548 0.0859466134573648 0.0817498598491762 0.0781072778279666 0.0750652481846771 0.0726198276301147 0.0707486081818594 0.0694291818574911 0.0686391406745897 0.0683560766507351 0.0685575818035073 0.0692212481504861 0.0703246677092515 0.0718454324973834 0.0737611345324617 0.0760493658320664 0.0786877184137773 0.0816537842951744 0.0849251554938377 0.0884794240273469 0.0923385307571749 0.0966334175321077 0.101372301688433 0.106552681995008 0.11217205722069 0.118227926134335 0.1247177875048 0.131639140100942 0.138989482691619 0.146766314045687 0.154967132932003 0.163589438119423 0.172630728376806 0.182088502473007 0.191960259176884 0.202243497257294 0.212935715483093
"6PG->X5PRu5P" 0.679549320923469 0.683141944209517 0.686495525178416 0.689621828553417 0.692532619057769 0.69523966141472 0.697754720347521 0.700089560579422 0.702255946833671 0.704265643833519 0.706130416302214 0.707862028963007 0.709472246539146 0.710972833753882 0.712375555330464 0.713692175992142 0.714934460462164 0.71611417346378 0.717243079720241 0.718332943954795 0.719395530890693 0.720442605251183 0.721485931759515 0.722537275138938 0.723608400112703 0.724711071404058 0.725857053736254 0.727058111832539 0.728326010416164 0.729672514210377 0.731109387938428 0.732648396323567 0.734301304089044 0.736079875958107 0.737879040385604 0.739347520233833 0.740503224303035 0.741393937501003 0.742067444735531 0.742571530914412 0.742953980945441 0.743262579736411 0.743545112195116 0.743849363229351 0.744223117746909 0.744714160655584 0.745370276863169 0.746239251277459 0.747368868806248 0.748806914357329 0.750601172838496 0.753849919619897 0.75944824249768 0.767139145018637 0.776665630729565 0.787770703177257 0.800197365908508 0.813688622470112 0.827987476408863 0.842836931271557 0.857979990604987 0.873159657955948 0.888118936871233 0.902600830897639 0.916348343581958 0.929104478470986 0.940612239111516 0.950663069865573 0.959699872547314 0.967878687931282 0.97517933544845 0.981581634529793 0.987065404606282 0.991610465108892 0.995196635468595 0.997803735116366 0.999411583483176 1 0.999548804097811 0.998037815207581 0.995446852760285 0.991755736186896 0.986944284918386 0.980992318385729 0.973919596470077 0.96584404505018 0.956773064637116 0.946704402628811 0.935635806423186 0.923565023418166 0.910489801011673 0.89640788660163 0.881317027585962 0.865214971362591 0.84809946532944 0.829968256884433 0.810819093425494 0.790649722350544 0.769457891057509 0.74724134694431 0.723997837408871
"DHAP->Pyr" 0.0175259022908048 0.0133641196987149 0.00967436094496475 0.00644965295461771 0.00368302265273699 0.00136749696438586 0 0 0 0 0 0 0 0 0 0.00148891733891564 0.00367531945356426 0.00622914928250144 0.00914343375079049 0.0124111997834946 0.016025474305677 0.019979284242401 0.0242656565187299 0.0288776180597268 0.033808195790455 0.0390504166359779 0.0445973075213585 0.0504418953716603 0.0565772071119463 0.06299626966728 0.0696921099627244 0.076657754923343 0.0838862314741989 0.0913705665403555 0.0989414347412901 0.10611720763821 0.112962662093892 0.119585282632682 0.126092553778926 0.132591960056967 0.139190985991153 0.145997116105829 0.153117834925339 0.16066062697403 0.168732976776247 0.177442368856334 0.186896287738639 0.197202217947505 0.208467644007279 0.220800050442306 0.234306921776931 0.247623147524291 0.259498125724542 0.270211103692556 0.280041328743206 0.289268048191365 0.298170509351906 0.307027959539701 0.316119646069622 0.325724816256544 0.336122717415338 0.347592596860877 0.360413701908034 0.374865279871682 0.391226578066694 0.409776843807942 0.430795324410299 0.454603352612844 0.481779199236269 0.511995181389558 0.544693252732652 0.57931536692549 0.615303477628014 0.652099538500163 0.689145503201879 0.725883325393101 0.76175495873377 0.796202356883827 0.828667473503212 0.858592262251865 0.885418676789726 0.908588670776737 0.927544197872838 0.941727211737969 0.951684125574938 0.960675903182527 0.968907188350372 0.976315690647372 0.982839119642427 0.988415184904435 0.992981596002297 0.996476062504912 0.99883629398118 1 0.999904890130271 0.998488673940893 0.995689061000766 0.991443760878789 0.985690483143861 0.978366937364883 0.969410833110752
"F16BP->F6P" 0.956901779819183 0.963316669381887 0.969227135145848 0.974629854426335 0.979521504538622 0.98389876279798 0.987758306519681 0.991096813018995 0.993910959611196 0.996197423611555 0.997952882335342 0.999174013097831 0.999857493214293 1 0.999598210770223 0.998648802840233 0.997148453525304 0.995093840140705 0.99248164000171 0.98930853042359 0.985571188721616 0.981266292211061 0.976390518207195 0.970940544025291 0.964913046980621 0.958304704388455 0.951112193564066 0.943332191822726 0.934961376479706 0.925996424850278 0.916434014249713 0.906270821993284 0.895503525396262 0.884128801773918 0.871829844719054 0.857673859882818 0.841768576569759 0.824303669032397 0.805468811523255 0.785453678294851 0.764447943599709 0.74264128169035 0.720223366819295 0.697383873239064 0.67431247520218 0.651198846961163 0.628232662768535 0.605603596876817 0.58350132353853 0.562115517006196 0.541635851532336 0.520683760078566 0.497929200682313 0.473634635209807 0.448062525527283 0.421475333500973 0.39413552099711 0.366305549881925 0.338247882021651 0.310224979282523 0.282499303530772 0.25533331663263 0.228989480454331 0.203730256862107 0.17981810772219 0.157515494900814 0.137084880264211 0.118763692144971 0.102372961471391 0.087712531598332 0.0746533812650808 0.0630664892109249 0.0528228341751516 0.0437933948970483 0.0358491501159024 0.0288610785710012 0.0227001590016322 0.0172373701470826 0.01234369074664 0.00789009953959162 0.00374757526522498 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.003453503673079 0.00959322347493296 0.0164117126014679 0.0238945693993196 0.0320273922151233
"F16BP->G6P" 0.00407626302981431 0.0649998249341571 0.123930319408126 0.180874672001092 0.235839808262425 0.288832653741494 0.339860133987671 0.388929174550326 0.436046700978829 0.48121963882255 0.524454913630859 0.565759450953127 0.605140176338724 0.642604015337021 0.678157893497386 0.711808736369192 0.743563469501808 0.773429018444603 0.80141230874695 0.827520265958217 0.851759815627776 0.874137883304996 0.894661394539248 0.913337274879901 0.930172449876327 0.945173845077895 0.958348386033976 0.96970299829394 0.979244607407157 0.986980138922998 0.992916518390832 0.99706067136003 0.999419523379963 1 0.997874242366698 0.990256040285593 0.977437839963818 0.959955580251825 0.938345200000062 0.913142638058978 0.884883833279023 0.854104724510648 0.821341250604301 0.787129350410431 0.75200496277949 0.716504026561925 0.681162480608187 0.646516263768725 0.61310131489399 0.581453572834431 0.552108976440495 0.523043698567526 0.492092154673378 0.45957764751227 0.42582347983842 0.391152954406049 0.355889373969376 0.32035604128262 0.2848762591 0.249773330175737 0.21537055726405 0.181991243119157 0.149958690495279 0.119596202146634 0.0912270808274423 0.0651746292919229 0.0417621502942959 0.0212916406438707 0.00364925154672626 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00750104234404728 0.0200115784221934
"F16BP->Glu" 0.124075876891856 0.152799172135013 0.180097071957825 0.205992632005653 0.230508907923858 0.253668955357803 0.275495829952848 0.296012587354356 0.315242283207687 0.333207973158203 0.349932712851266 0.365439557932238 0.379751564046478 0.39289178683935 0.404883281956214 0.415749105042432 0.425512311743366 0.434195957704377 0.441823098570826 0.448416789988076 0.454000087601486 0.45859604705642 0.462227723998238 0.464918174072302 0.466690452923974 0.467567616198614 0.467572719541585 0.466728818598247 0.465058969013963 0.462586226434094 0.459333646504001 0.455324284869046 0.45058119717459 0.445127439065994 0.438244296309049 0.427715964692258 0.413744468964806 0.396724152035841 0.377049356814511 0.355114426209962 0.331313703131345 0.306041530487805 0.279692251188492 0.252660208142552 0.225339744259134 0.198125202447386 0.171410925616455 0.145591256675489 0.121060538533637 0.0982131141000452 0.0774433262838621 0.0593222563516505 0.0440096792500829 0.0312829784084711 0.0209195372561269 0.0126967392223629 0.00639196773649101 0.00178260622782319 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
